;gndIdentifier;GND_name;GND_occupation;GND_gender;GND_country;placeOfBirth;GND_birth;GND_death;periodOfActivity
73584;1269235745;Gogniat, Noëlle;Schriftstellerin, Illustratorin;Weiblich;Schweiz;Altdorf (Uri);1996.0;;
73585;1269457683;Schmitter, Anja;Schriftstellerin, Journalistin;Weiblich;Schweiz;Münsterlingen;1992.0;;
73586;122611667;Stähli, Ruth;Lehrerin, Regisseurin, Schriftstellerin;Weiblich;Schweiz;Biel;1911.0;;
73587;1267951265;Steiger, Isabella;Schriftstellerin, Grafikerin;Unbekannt;Schweiz;;1966.0;;
73588;1268776696;Perrin, Liliane;Schriftstellerin, Journalistin;Weiblich;Schweiz;Aigle;1940.0;1995.0;
73589;121463443;Schmid, Susy;Schriftstellerin;Weiblich;Schweiz;Gebenstorf;1964.0;;
73590;1284012778;Leuenberger-Jauslin, Doris;Schriftstellerin;Weiblich;Schweiz;;1932.0;2010.0;
73591;1248921496;Luchsinger, Claudia;Schriftstellerin;Weiblich;Schweiz;;1967.0;;
73592;12240341X;Delle Piane, Emanuelle;Schriftstellerin;Weiblich;Italien, Schweiz;La Chaux-de-Fonds;1963.0;;
73593;1292822597;Forter, Sabine;Werbetexterin, Schriftstellerin;Unbekannt;Schweiz;;1981.0;;
73594;122535146;Erb, Susanne;Schriftstellerin, Sekretärin;Weiblich;Schweiz;;1929.0;2013.0;
73595;121074471;Ulrich, Anna Katharina;Schriftstellerin, Publizistin, Herausgeberin, Kritikerin, Übersetzerin;Weiblich;Schweiz;;1931.0;2003.0;
73596;1068771372;Laoula, Aicha;Schriftstellerin;Weiblich;Marokko, Schweiz;;1967.0;;
73597;121285936;Pressensé, Élise de;Schriftstellerin;Weiblich;Frankreich, Schweiz;Yverdon-les-Bains;1826.0;1901.0;
73598;120556022;Chatelain, Sylviane;Schriftstellerin;Weiblich;Schweiz;Saint-Imier;1950.0;;
73599;1252812892;Hobbs, Jill;Jugendbuchautorin, Schriftstellerin;Weiblich;Schweiz;;1975.0;;
73600;1252840942;Desarzens, Fanny;Schriftstellerin;Unbekannt;Schweiz;;1993.0;;
73601;1066226008;Cleef, Salome;Schriftstellerin;Weiblich;Tschechische Republik, Schweiz;Prag;1957.0;;
73602;115697810;Lang, Verena;Schriftstellerin, Theologin;Weiblich;Schweiz;Sigriswil;1950.0;;
73603;1251019110;Morgan, Claire;Schriftstellerin;Weiblich;USA, Schweiz;;1921.0;1995.0;
73604;120520028;Alioth, Gabrielle;Schriftstellerin, Journalistin, Übersetzerin;Unbekannt;Schweiz, Irland;Basel;1955.0;;
73605;117070165;Hunziker, Marie;Schriftstellerin;Weiblich;Schweiz;Waldenburg (Basel-Landschaft);1839.0;1907.0;
73606;1149264039;Joho, Hedwig;Schriftstellerin;Weiblich;Schweiz;;1902.0;;
73607;1060461609;Sonder, Tanja Kristina;Schriftstellerin;Weiblich;Schweiz;;1987.0;;
73608;1149766719;Graf, Andrea Martina;Schriftstellerin;Weiblich;Schweiz;Sankt Gallen;1963.0;;
73609;1288942540;Hächler, Maria;Lehrerin, Schriftstellerin, Kulturvermittlerin;Weiblich;Schweiz;;1988.0;;
73610;1073274675;Vischer, Mathilde;Übersetzerin, Schriftstellerin;Weiblich;Schweiz;;1974.0;;
73611;12365548X;Rohner, Viola;Gymnasiallehrerin, Schriftstellerin, Bilderbuchautorin;Weiblich;Schweiz;;1962.0;;
73612;131223925;Lichtensteiger, Vanja;Redakteurin, Schriftstellerin;Weiblich;Schweiz;;1970.0;;
73613;1073268179;Boadella, Silvia;Schriftstellerin, Psychotherapeutin;Weiblich;Schweiz;;1948.0;;
73614;12898452X;Meylan, Elisabeth;Schriftstellerin;Weiblich;Schweiz;Basel;1937.0;;
73615;124965601;Bieri, Madeleine;Politologin, Schriftstellerin;Unbekannt;Schweiz;;1974.0;;
73616;12875429X;Bonzanigo, Elena;Schriftstellerin;Unbekannt;Schweiz;;1897.0;1974.0;
73617;1148303162;Grey, Donka;Sekretärin, Schriftstellerin;Unbekannt;Bulgarien, Schweiz;Sliwen;1908.0;1994.0;
73618;1155248104;Naef, Ruth J.;Schriftstellerin;Weiblich;Schweiz;;1964.0;;
73619;124873960;Geissler, Franziska;Schriftstellerin;Weiblich;Schweiz;Bern;1941.0;;
73620;1299408796;Verdier, Micha;Schriftstellerin, Lehrerin;Weiblich;Frankreich, Schweiz;;1946.0;;
73621;129396419;Tamà, Anna;Schriftstellerin;Unbekannt;Schweiz;;1965.0;;
73622;1074899253;Ader, Inès;Schriftstellerin, Journalistin, Redakteurin;Weiblich;Frankreich, Schweiz;;1973.0;;
73623;106717253X;Schnyder-Seidel, Barbara;Schriftstellerin;Weiblich;Schweiz;Bern;1912.0;1997.0;
73624;114440827X;Faure, Gabrielle;Philologin, Lektorin <Hochschule>, Schriftstellerin;Unbekannt;Schweiz;Bern;1917.0;1996.0;
73625;12893235X;Frey, Eleonore;Literaturwissenschaftlerin, Hochschullehrerin, Schriftstellerin, Übersetzerin;Weiblich;Schweiz;Frauenfeld;1939.0;;
73626;1277306575;Wegmann, Alice;Juristin, Schriftstellerin;Weiblich;Schweiz;;1951.0;2007.0;
73627;1277395705;Mutter-Lion, Hedy;Schriftstellerin;Weiblich;Schweiz;;1930.0;;
73628;124107575;Ziesche, Maria Calasanz;Nonne, Lehrerin, Schriftstellerin;Weiblich;Schweiz;;1923.0;2001.0;
73629;1132281229;Mayer, Tiziana;Schriftstellerin;Weiblich;Schweiz;;1969.0;;
73630;1273481194;Hansen Rasch, Jo Ann;Schriftstellerin;Weiblich;USA, Neuseeland, Schweiz;Palmerston North;1945.0;;
73631;127614752X;Dessemontet, Carine;Schriftstellerin;Unbekannt;Schweiz;;1964.0;;
73632;1272435849;Rüetschi, Gabrielle Susan;Schriftstellerin;Unbekannt;Schweiz, Kanada;Montréal;1958.0;;
73633;1139777785;Keller, Sophie Chen;Schriftstellerin;Weiblich;USA, Schweiz;Peking;1988.0;;
73634;124037003;Brühlmann-Jecklin, Erica;Psychologin, Psychotherapeutin, Krankenschwester, Schriftstellerin, Musikerin, Komponistin;Weiblich;Schweiz;Küblis;1949.0;;
73635;1140625977;Benuzzi Billeter, Manuela;Schriftstellerin, Lehrerin;Unbekannt;Spanien, Schweiz, Italien;;1936.0;;
73636;129353450;Müller, Nicole;Schriftstellerin, Journalistin, Übersetzerin;Weiblich;Schweiz;Basel;1962.0;;
73637;1140050532;Doleyres, Suzy;Sekretärin, Schriftstellerin;Weiblich;Schweiz;;1926.0;;
73638;1153219948;Hitz, Anna;Schriftstellerin;Weiblich;Schweiz;Baden (Aargau);1983.0;;
73639;1264143265;Eberhard, Simone;Schriftstellerin;Weiblich;Schweiz;;1922.0;;
73640;1264234430;Imhof, Jessica;Schriftstellerin;Weiblich;Schweiz;;1987.0;;
73641;1264236247;Alrefaei Roomieh, Anisa;Arabistin, Schriftstellerin;Weiblich;Syrien, Schweiz;Jabrud;1989.0;;
73642;1264971389;Catella, Sara;Schriftstellerin, Übersetzerin;Weiblich;Schweiz;Lugano;1980.0;;
73643;130134317;Brežná, Irena;Schriftstellerin;Weiblich;Slowakei, Schweiz;Preßburg;1950.0;;
73644;130187186;Devi, Mitra;Journalistin, Malerin, Schriftstellerin;Weiblich;Schweiz;Zürich;1963.0;2018.0;
73645;1262420237;Z'Graggen, Brigitte;Schriftstellerin, Politikerin;Weiblich;Schweiz;;1876.0;1955.0;
73646;1146347596;Claire, Regi;Schriftstellerin;Weiblich;Schweiz;Münchwilen;1962.0;;
73647;129450081;Wittpennig, Susanne;Schriftstellerin, Grafikerin;Weiblich;Schweiz, Norwegen;Basel;1972.0;;
73648;1261263804;Nikiema-Meuwly, Nathalie;Schriftstellerin;Weiblich;Schweiz;Biel;1970.0;;
73649;123717337;Giovannelli-Blocher, Judith;Sozialarbeiterin, Schriftstellerin;Weiblich;Schweiz;;1932.0;2024.0;
73650;128549440;Bordihn, Maria R.;Schriftstellerin;Unbekannt;Saudi-Arabien, Schweiz;;1900.0;;
73651;1206890185;Theobald, Anna Wilhelmina;Schriftstellerin, Journalistin, Publizistin, Naturwissenschaftlerin;Weiblich;USA, Schweiz;S-chanf;1862.0;1915.0;
73652;1209694808;Montigel, Bigna;Schriftstellerin;Weiblich;Schweiz;;1922.0;2006.0;
73653;1255809485;Morgenthaler, Verena;Künstlerin, Illustratorin, Schriftstellerin;Weiblich;Schweiz;;1917.0;2004.0;
73654;1209783258;Huber-Ring, Ingrid;Malerin, Schriftstellerin;Weiblich;Schweden, Schweiz;;1925.0;;
73655;1256308714;Subietas, Mónica;Journalistin, Schriftstellerin;Weiblich;Spanien, Schweiz;Barcelona;1971.0;;
73656;1208705725;Kissling, Barbara;Kinderärztin, Schriftstellerin;Weiblich;Schweiz;;1970.0;;
73657;115666176;Guggisberg, Brigitte;Schriftstellerin, Beraterin, Weibliche Führungskraft, Schriftstellerin;Unbekannt;Schweiz;;1966.0;;
73658;1209134403;Brain, Brenda;Schriftstellerin;Weiblich;Schweiz;Sankt Gallen;1953.0;;
73659;1247175715;Fäsi, Lena;Schriftstellerin;Weiblich;Schweiz;Greifensee (Ort);1830.0;1905.0;
73660;124101437;Faber, Katharina;Schriftstellerin, Ärztin;Unbekannt;Schweiz;Zürich;1952.0;;
73661;121050975X;Verna, Loretta;Schriftstellerin, Künstlerin, Hochschullehrerin, Weibliche Filmschaffende;Weiblich;Schweiz;;1943.0;;
73662;1286958059;Barbuiani, Patrizia;Regisseurin, Schauspielerin, Schriftstellerin;Weiblich;Schweiz;Lugano;1958.0;;
73663;116219831;Böhm, Johanna;Schriftstellerin;Weiblich;Schweiz;Langnau im Emmental;1898.0;1967.0;
73664;1289099294;Christ, Magda;Schriftstellerin;Unbekannt;Schweiz;;1919.0;2011.0;
73665;1214609481;Matossi, Myriam;Malerin, Illustratorin, Schriftstellerin;Weiblich;Schweiz;Lausanne;1947.0;;
73666;123739144;Wattenwyl, Vivienne von;Reiseschriftstellerin, Abenteurerin, Schriftstellerin, Fotografin;Unbekannt;Schweiz, Großbritannien;;1900.0;1957.0;
73667;1266486968;Cereghetti, Cinzia;Weibliches Gewerkschaftsmitglied, Schriftstellerin;Weiblich;Schweiz;;1967.0;;
73668;1213930227;Keller, Julia;Schriftstellerin, Malerin;Weiblich;Schweiz;Nyon;1976.0;;
73669;1266525734;Aeschlimann, Isabelle;Schriftstellerin;Weiblich;Schweiz;Alle (Porrentruy);1979.0;;
73670;1266674209;Rischatsch, Mirjam;Grundschullehrerin, Schriftstellerin;Weiblich;Schweiz;;1970.0;;
73671;11585018X;Klasing, Johanna;Schriftstellerin;Weiblich;Schweiz;;1956.0;;
73672;123884365;Keiser, Helen;Schriftstellerin, Journalistin, Grafikerin, Dekorateurin, Fotografin, Bildjournalistin;Weiblich;Schweiz;;1926.0;2013.0;
73673;1253826447;Phrakousonh, Jessica;Schriftstellerin;Weiblich;Schweiz;;2000.0;;
73674;1253896615;Uenal, Susanne;Sekretärin, Schriftstellerin;Weiblich;Schweiz;Zürich;1959.0;;
73675;12431421X;Philipp, Eva;Schriftstellerin, Chemikerin;Weiblich;Schweiz;;1965.0;;
73676;110071735;Widmer, Gisela;Journalistin, Auslandskorrespondentin, Schriftstellerin;Weiblich;Schweiz;Luzern;1958.0;;
73677;1296083373;Kleiner-Frick, Dorothee;Schriftstellerin;Weiblich;Schweiz;;1931.0;2022.0;
73678;1253173583;Ertini, Hanni;Schriftstellerin, Schauspielerin;Weiblich;Schweiz;;1908.0;1982.0;
73679;1205410236;Corvini, Graziella;Therapeutin, Schriftstellerin;Unbekannt;Schweiz;Genf;1968.0;;
73680;108712702;Semadeni-Bezzola, Sina;Schriftstellerin;Weiblich;Schweiz;Zürich;1932.0;2016.0;
73681;1205764445;Othenin-Girard, Corinne;Künstlerin, Schriftstellerin;Weiblich;Schweiz;Winterthur;1962.0;;
73682;1297265157;Buttin, Sandrine M.;Schriftstellerin;Weiblich;Schweiz;Lausanne;1981.0;;
73683;111287138;Schnider, Kristin T.;Schriftstellerin;Weiblich;Großbritannien, Schweiz;London;1960.0;;
73684;104541199;Niggli, Martha;Schriftstellerin, Übersetzerin;Weiblich;Schweiz;Aarburg;1889.0;1975.0;
73685;1283990210;Marek, Oxana Louisa;Schriftstellerin;Weiblich;Schweiz;;1943.0;;
73686;1279331496;Keller, Darja;Schriftstellerin, Literaturwissenschaftlerin;Unbekannt;Schweiz;;1994.0;;
73687;1282398407;Gauchat, Sandy;Lehrerin, Schriftstellerin;Weiblich;Schweiz;;1967.0;;
73688;113767226;Schuetz, Dominique Anne;Schriftstellerin;Unbekannt;Schweiz;Winterthur;1956.0;;
73689;12311666X;Portmann, Priska;Schriftstellerin;Unbekannt;Schweiz;;1949.0;;
73690;1201360870;Klaus, Lea;Malerin, Schriftstellerin;Weiblich;Schweiz;;1964.0;;
73691;1201389992;Karrer, Susanne;Schriftstellerin, Illustratorin, Bibliothekarin, Journalistin;Weiblich;Schweiz;;1982.0;;
73692;113474601;Blum, Eveline;Schriftstellerin, Künstlerin;Unbekannt;Schweiz;Zürich;1957.0;;
73693;1258545411;Froelich, Benedicta;Schriftstellerin, Übersetzerin;Weiblich;Schweiz, Italien;Mailand;1981.0;;
73694;122361997;Jucker, Elisabeth;Schriftstellerin, Fotografin;Weiblich;Schweiz;Schaffhausen;1954.0;;
73695;1314812467;Urech, Rahel;Schriftstellerin, Redakteurin;Unbekannt;Schweiz;;1977.0;;
73696;1201831865;Bliznakov Perrot, Béatrice;Schriftstellerin;Weiblich;Schweiz;;1936.0;;
73697;1314964240;Ammann, Corinne;Übersetzerin, Schriftstellerin;Weiblich;Schweiz;;1973.0;;
73698;1315172879;Heller, Suzanne;Schriftstellerin, Künstlerin;Weiblich;USA, Schweiz;;1945.0;;
73699;122842197;Schoch, Irène;Illustratorin, Schriftstellerin;Unbekannt;Schweiz;;1972.0;;
73700;1246126311;Stanimirović Cvijanović, Mirjana;Schriftstellerin;Weiblich;Serbien, Schweiz;;1969.0;;
73701;107778580;Zistel, Era;Schriftstellerin, Bibliothekarin, Schauspielerin, Fotomodell;Weiblich;Schweiz;;1903.0;1997.0;
73702;1295102846;Brandy, Susan;Schriftstellerin;Weiblich;Schweiz;;1968.0;;
73703;1247451496;Mercier, Mirjam;Journalistin, Schriftstellerin;Unbekannt;Schweiz;;1993.0;;
73704;1306606322;Lassander, Maren;Schriftstellerin;Unbekannt;Schweiz;;1998.0;;
73705;1305853172;Kaltenbach, Evelyn;Schriftstellerin;Weiblich;Kanada, Schweiz;Basel;1954.0;;
73706;1247034038;Rotonda, Raffaella;Werbetexterin, Schriftstellerin;Weiblich;Schweiz, Italien;;1971.0;;
73707;130279678X;Sancha, Anaïs Valentine;Schriftstellerin;Weiblich;Schweiz;Yverdon-les-Bains;1996.0;;
73708;123410258;Sutter, Liz;Schriftstellerin;Weiblich;Schweiz;;1948.0;;
73709;121595185X;Friederich, Jolanda;Schriftstellerin, Malerin, Erwachsenenbildung;Weiblich;Schweiz;Freiburg im Üechtland;1944.0;;
73710;1292079436;Wyss, Marianne;Schriftstellerin;Weiblich;Schweiz;;1965.0;;
73711;1292171731;Riedo-Riedo, Marie-Louise;Schriftstellerin, Grundschullehrerin;Unbekannt;Schweiz;;1960.0;;
73712;1157995764;Arx, Paule d';Schriftstellerin, Literaturkritikerin;Unbekannt;Schweiz;;1939.0;;
73713;1154007898;Hüberli, Mirjam H.;Schriftstellerin, Illustratorin;Weiblich;Schweiz;;1975.0;;
73714;120081911;Schwager, Susanna;Schriftstellerin, Redakteurin, Lektorin <Verlag>, Autorin;Weiblich;Schweiz;Zürich-Oerlikon;1959.0;;
73715;1309638969;Wehrli, Klara;Schriftstellerin, Jugendbuchautorin;Weiblich;Schweiz;Aarau;1907.0;;
73716;120106795;Burkhard, Ursula;Lehrerin, Schriftstellerin;Weiblich;Schweiz;;1930.0;2011.0;
73717;1238790348;Fontaine, Anne;Schriftstellerin;Weiblich;Schweiz;Lausanne;1908.0;2004.0;
73718;1238816681;Kaiser, Camille;Künstlerin, Schriftstellerin;Weiblich;Schweiz;;1992.0;;
73719;1309276382;Frisons, Joceline;Schriftstellerin;Weiblich;Schweiz;;1966.0;;
73720;1310669309;Baumann, Esther;Schriftstellerin;Weiblich;Schweiz;;1951.0;;
73721;121397041;Salina, Tuya;Schriftstellerin;Unbekannt;Schweiz;Zürich;1955.0;;
73722;119050366;Buri, Rosmarie;Schriftstellerin;Weiblich;Schweiz;Riggisberg;1930.0;1994.0;
73723;121194116;Melo, Patrícia;Schriftstellerin;Weiblich;Brasilien, Schweiz;;1962.0;;
73724;121207323;Schifferli, Dagmar;Sozialpädagogin, Schriftstellerin, Herausgeberin;Unbekannt;Schweiz;Zürich;1951.0;;
73725;121207803;Loos, Cécile Ines;Schriftstellerin;Unbekannt;Schweiz;;1883.0;1959.0;
73726;1236995244;Hauck-Christen, Maria;Psychologin, Schriftstellerin;Weiblich;Schweiz;;1939.0;1992.0;
73727;1277550743;Remund, Heidi;Schriftstellerin, Floristin, Kosmetikerin;Weiblich;Schweiz;;1947.0;2014.0;
73728;119179393;Laederach, Monique;Schriftstellerin, Literaturkritikerin, Übersetzerin, Lehrerin;Weiblich;Schweiz;Les Brenets;1938.0;2004.0;
73729;1242434216;Schmid, Tina;Grundschullehrerin, Schriftstellerin;Unbekannt;Schweiz;Kanton Zürich;1984.0;;
73730;1243124962;Roth, Angelina;Schriftstellerin;Weiblich;Schweiz;;1989.0;;
73731;1155791428;Camartin, Florentina;Ordensschwester, Schriftstellerin;Weiblich;Schweiz;;1943.0;;
73732;120229730;Morf, Isabel;Journalistin, Schriftstellerin;Weiblich;Schweiz;;1957.0;;
73733;12023730X;Keller, Brigit;Schriftstellerin;Weiblich;Schweiz;Zug;1942.0;;
73734;127190859X;Walter-Fahrer, Rosmarie;Schriftstellerin, Lehrerin;Weiblich;Schweiz;;1926.0;;
73735;1277329044;Lepori, Giovanna;Schriftstellerin;Weiblich;Schweiz;Bellinzona;1966.0;;
73736;1187203599;Elleinad;Schriftstellerin, Komponistin, Interpretin;Weiblich;Schweiz;Genf;1942.0;;
73737;1235189554;Short, Caroline;Schriftstellerin;Weiblich;Schweiz;;1992.0;;
73738;1280262842;Wegmann, Sara;Schriftstellerin;Unbekannt;Schweiz;;1985.0;;
73739;120534177;Redmann, Kathrina;Lehrerin, Schriftstellerin, Künstlerin;Unbekannt;Schweiz;;1946.0;;
73740;1229401725;Matthys, Emma;Lehrerin, Herausgeberin, Schriftstellerin;Unbekannt;Schweiz;Bern;1844.0;1890.0;
73741;120729768;Fischer, Christine;Autorin, Schriftstellerin, Logopädin;Unbekannt;Schweiz;Triengen;1952.0;;
73742;1229464751;Holz, Elena;Bloggerin, Schriftstellerin;Weiblich;Schweiz;Luzern;1995.0;;
73743;120833409;Habegger, Frieda;Schriftstellerin;Unbekannt;Schweiz;;1931.0;;
73744;12094149X;Buser, Denise;Schriftstellerin, Juristin;Weiblich;Schweiz;Lörrach;1959.0;;
73745;120942178;Zimmermann, Katharina;Schriftstellerin, Rundfunkredakteurin;Weiblich;Schweiz;Bern;1933.0;2022.0;
73746;1260571785;Gartmann, Edith;Schriftstellerin;Unbekannt;Schweiz;;1967.0;;
73747;122887834X;Zahner, Cornelia;Lehrerin, Schriftstellerin;Weiblich;Schweiz;;1991.0;;
73748;1285902130;Winkelmann, Saskia;Schriftstellerin, DJane;Weiblich;Schweiz;Thun;1990.0;;
73749;1230439617;Olivier, Alexa;Schriftstellerin;Weiblich;Schweiz;Bülach;1944.0;;
73750;119429810;Hoboken, Eva van;Schriftstellerin, Tänzerin;Weiblich;Schweiz, Italien;Fiesole;1905.0;1987.0;
73751;118675656;Charrière, Isabelle de;Schriftstellerin, Komponistin;Weiblich;Niederlande, Schweiz;;1740.0;1805.0;
73752;1185444467;Blaser, Stefanie;Schriftstellerin, Malerin und Lackiererin;Weiblich;Schweiz;Ruswil;1989.0;;
73753;1195180241;Weck, Joséphine de;Performancekünstlerin, Komikerin, Regisseurin, Schriftstellerin;Unbekannt;Schweiz;;1989.0;;
73754;1348191988;Serry, Emrys;Schriftstellerin;Weiblich;Schweiz;;2004.0;;
73755;1334199965;Maeder, Sandra;Schriftstellerin;Weiblich;Schweiz;Genf;1994.0;;
73756;119385120;Field, Hermann H.;Architekt, Schriftstellerin;Männlich;Schweiz, USA;Zürich;1910.0;2001.0;
73757;1191389723;Morandi, Muriel;Schriftstellerin;Weiblich;Schweiz;;1966.0;;
73758;1193435137;Vicarino, Élisa;Schriftstellerin;Unbekannt;Schweiz;Freiburg im Üechtland;1802.0;1879.0;
73759;1193435145;Dornbierer, Dagmar;Schriftstellerin;Weiblich;Tschechoslowakei, Schweiz;;1959.0;;
73760;1203756003;Zryd-Sauthier, Gaby;Journalistin, Schriftstellerin;Weiblich;Schweiz;Martigny;1919.0;2019.0;
73761;1342253159;Granier, Juliette;Moderatorin, Schriftstellerin, Pianistin;Weiblich;Frankreich, Schweiz;Perpignan;1980.0;;
73762;134336485X;Sturzenegger, Rascha;Schriftstellerin;Weiblich;Schweiz;;1885.0;1945.0;
73763;119226081;Blau, Magda;Malerin, Schriftstellerin, Lehrerin;Weiblich;Schweiz;Zürich;1929.0;;
73764;1343002206;Eger-Crausaz, Alberte;Schriftstellerin;Unbekannt;Schweiz;;1924.0;;
73765;1343005205;Chauvet, Zelda;Journalistin, Schriftstellerin;Weiblich;Schweiz;Genf;1979.0;;
73766;1213298229;Astre-Démoulin, Marie-José;Schriftstellerin, Übersetzerin;Weiblich;Schweiz, Frankreich;;1956.0;;
73767;1185995986;Kohler, Heidi;Bürofachkraft, Hausfrau, Schriftstellerin;Unbekannt;Schweiz;Bern;1914.0;1988.0;
73768;119014009;Colomb, Catherine;Schriftstellerin;Weiblich;Schweiz;Saint-Prex;1892.0;1965.0;
73769;1212545230;Gabris, Charlotte;Schauspielerin, Dramaturgin, Schriftstellerin;Weiblich;Schweiz;;1987.0;;
73770;1207778591;Mara, Emma B.;Juristin, Schriftstellerin;Weiblich;Schweiz;;1979.0;;
73771;1343996910;Crettaz, Francine;Schriftstellerin;Weiblich;Schweiz;Zinal;1954.0;;
73772;11855087X;Highsmith, Patricia;Schriftstellerin, Malerin, Literaturwissenschaftlerin;Weiblich;Schweiz, USA;Fort Worth, Tex.;1921.0;1995.0;
73773;1208871242;Achermann, Cristina;Schriftstellerin;Weiblich;Schweiz;Madrid;1959.0;;
73774;1208920383;Bänziger-Naegeli, Annemarie;Übersetzerin, Schriftstellerin;Weiblich;Schweiz;Lahore;1941.0;;
73775;120893466X;Bertogg, Annamengia;Schriftstellerin;Weiblich;Schweiz;Pitasch;1928.0;2020.0;
73776;1206952172;Etumni-Jägli, Magdalena;Krankenschwester, Schriftstellerin;Weiblich;Schweiz;;1959.0;;
73777;1207041351;Sarbacher, Ariela;Schauspielerin, Schriftstellerin;Weiblich;Schweiz;Zürich;1965.0;;
73778;118631268;Wenger, Rosalia;Schriftstellerin;Unbekannt;Schweiz;;1906.0;1989.0;
73779;1208545507;Haas, Margaretha;Schriftstellerin;Weiblich;Schweiz;;1897.0;1970.0;
73780;1209172062;Cloux-Jousson, Madeline;Schriftstellerin;Weiblich;Schweiz;;1939.0;;
73781;1208941917;Blondel, Sylvie;Journalistin, Schriftstellerin;Weiblich;Schweiz;;1951.0;;
73782;1352676265;Schnitter, Rosie;Schriftstellerin;Weiblich;Schweiz;;1891.0;1982.0;
73783;1355010624;Baur, Ramona M.;Schriftstellerin;Weiblich;Schweiz;;1999.0;;
73784;118095676;Alville;Schriftstellerin;Weiblich;Schweiz;;1889.0;1964.0;
73785;1357198264;Bridel-Ponce, Pierrette;Buchhändlerin, Schriftstellerin;Weiblich;Schweiz, Frankreich;Paris;1958.0;;
73786;1160636788;Dufey Corbaz, Béatrice;Lehrerin, Schriftstellerin;Weiblich;Schweiz;Neuenburg (Schweiz);1954.0;;
73787;1209508648;Glatz, Anne-Marie;Schriftstellerin;Weiblich;Schweiz;;1929.0;2022.0;
73788;1209551373;Bogádi, Fabienne;Literaturwissenschaftlerin, Historikerin, Journalistin, Schriftstellerin, Übersetzerin;Weiblich;Schweiz;;1960.0;;
73789;1357685602;Bertschy, Hildegard Maria;Schriftstellerin, Friseurin;Weiblich;Schweiz;;1953.0;;
73790;1160780579;Migliavacca Nascioli, Barbara;Schriftstellerin;Weiblich;Schweiz;Sorengo;1969.0;;
73791;116078969X;Wahli, Myriam;Schriftstellerin;Weiblich;Schweiz;;1989.0;;
73792;1210311224;Wagner, Yvette;Schriftstellerin, Lehrerin;Weiblich;Schweiz;Samedan;1931.0;;
73793;1355810825;Girardin, Muriel;Schriftstellerin;Weiblich;Schweiz;;1958.0;;
73794;1333544960;Meili, Lou;Schriftstellerin;Weiblich;Schweiz;;1996.0;;
73795;136409393;Grossenbacher, Christine;Schriftstellerin;Unbekannt;Schweiz;;1964.0;;
73796;1188729926;Andrée;Schriftstellerin;Unbekannt;Schweiz;Neuenburg (Schweiz);1907.0;2001.0;
73797;136460194;Bessora;Schriftstellerin;Weiblich;Frankreich, Belgien, Schweiz;Brüssel;1968.0;;
73798;1337494801;Syngalowski, Lya;Schriftstellerin, Theaterdirektorin, Lehrerin;Weiblich;Polen, Schweiz;;1925.0;1990.0;
73799;1218633409;Huguenin, Elvina;Schriftstellerin;Weiblich;Schweiz;;1829.0;1918.0;
73800;1221678787;Kramstyk, Sophie;Journalistin, Schriftstellerin, Übersetzerin;Weiblich;Schweiz, Juden, Polen;Warschau;1891.0;1958.0;
73801;1219984671;Seger, Olivia;Schriftstellerin, Künstlerin;Unbekannt;Schweiz;;1987.0;;
73802;136965512;Dauwalder, Wala;Schriftstellerin, Illustratorin;Weiblich;Schweiz;Mariupol;1918.0;;
73803;1221137255;Vitali, Lydia;Schriftstellerin;Weiblich;Schweiz;;1913.0;;
73804;1214612806;Mathez-Kaeser, Jeanne;Schriftstellerin;Weiblich;Schweiz;;1918.0;;
73805;1123079412;Dones, Elvira;Schriftstellerin, Drehbuchautorin, Filmproduzentin;Weiblich;Schweiz, USA, Albanien;;1960.0;;
73806;1210509687;Rivier, Anne;Schriftstellerin;Weiblich;Schweiz;;1947.0;;
